cve_mun,ano,n_encuestados,prop_inseguro,n_valido_percepcion,prop_espera_empeorar,n_valido_expectativa,prop_atestiguo_alguno,indice_atestiguo,n_valido_atestiguo,prop_cambio_habito,indice_habito,n_valido_habito
06007,2020,750,0.6684491978609626,748,0.28396739130434784,736,0.7586666666666667,2.270666666666667,750,0.668,1.5759999999999996,750
06010,2013,47,0.8297872340425532,47,0.02127659574468085,47,1,3.234042553191489,47,0.723404255319149,1.319148936170213,47
06010,2014,102,0.5686274509803921,102,0.0392156862745098,102,0.9705882352941176,2.803921568627451,102,0.696078431372549,1.156862745098039,102
06010,2015,101,0.5841584158415841,101,0.019801980198019802,101,0.9702970297029703,2.9405940594059405,101,0.8316831683168316,1.772277227722772,101
06010,2016,646,0.7147286821705426,645,0.3483670295489891,643,0.804953560371517,2.1300309597523213,646,0.7275541795665634,1.5993788819875778,644
06010,2017,681,0.7617647058823529,680,0.40147058823529413,680,0.6872246696035242,1.8985294117647036,680,0.6696035242290749,1.4831130690161523,681
06010,2018,771,0.6597402597402597,770,0.2356020942408377,764,0.7250324254215305,2.0376623376623377,770,0.7380025940337225,1.6740259740259744,770
06010,2019,728,0.6455172413793103,725,0.24896265560165975,723,0.7582417582417582,2.173314993122422,727,0.7362637362637363,1.6648351648351631,728
06010,2020,522,0.6461538461538462,520,0.3552123552123552,518,0.7662835249042146,2.2701149425287355,522,0.7567049808429118,1.7950191570881227,522
07027,2014,10,0.2,10,0.7,10,0.9,2.9,10,0.7,2.2,10
07027,2015,17,0.7647058823529411,17,0.5294117647058824,17,1,4.0588235294117645,17,0.7058823529411765,2.1176470588235294,17
07027,2016,93,0.7956989247311828,93,0.5698924731182796,93,0.9247311827956989,3,93,0.6989247311827957,1.752688172043011,93
07027,2017,92,0.8586956521739131,92,0.449438202247191,89,0.9239130434782609,3.1739130434782608,92,0.8369565217391305,2.010989010989011,91
07027,2018,85,0.6941176470588235,85,0.41975308641975306,81,0.9411764705882353,3.376470588235294,85,0.788235294117647,2.2,85
07027,2019,95,0.6526315789473685,95,0.3191489361702128,94,0.8526315789473684,2.863157894736842,95,0.6421052631578947,1.4421052631578948,95
07027,2020,71,0.5285714285714286,70,0.3582089552238806,67,0.7183098591549296,2.140845070422535,71,0.6901408450704225,1.3943661971830985,71
07089,2016,810,0.7876543209876543,810,0.568944099378882,805,0.8481481481481481,2.8776266996291704,809,0.7555555555555555,1.874534161490682,805
07089,2017,1088,0.8692449355432781,1086,0.5267527675276753,1084,0.8998161764705882,3.18491260349586,1087,0.8262867647058824,1.9705069124423955,1085
07089,2018,1080,0.8870370370370371,1080,0.4011352885525071,1057,0.8851851851851852,3.077777777777775,1080,0.7490740740740741,1.7465051258154707,1073
07089,2019,1085,0.922509225092251,1084,0.4586815227483751,1077,0.8682027649769585,2.856221198156685,1085,0.7465437788018433,1.7527675276752763,1084
07089,2020,797,0.8178391959798995,796,0.40254777070063696,785,0.7816813048933501,2.425879396984924,796,0.5846925972396487,1.4301886792452834,795
07101,2013,79,0.5897435897435898,78,0.37662337662337664,77,0.8354430379746836,2.7721518987341773,79,0.6962025316455697,1.5696202531645571,79
07101,2014,145,0.6344827586206897,145,0.4444444444444444,144,0.9379310344827586,3.1310344827586207,145,0.7793103448275862,1.8827586206896552,145
07101,2015,153,0.673202614379085,153,0.35294117647058826,153,0.8627450980392157,2.7973856209150325,153,0.7647058823529411,1.9281045751633985,153
07101,2016,994,0.7129909365558912,993,0.5426829268292683,984,0.8531187122736419,2.7444668008048287,994,0.7686116700201208,1.7693856998992954,993
07101,2017,983,0.7767584097859327,981,0.5040899795501023,978,0.8463886063072228,2.674465920651068,983,0.8056968463886063,1.9084435401831121,983
07101,2018,974,0.7915811088295688,974,0.3746065057712487,953,0.811088295687885,2.579055441478438,974,0.7546201232032854,2.002057613168724,972
07101,2019,984,0.8258655804480651,982,0.3062692702980473,973,0.8363821138211383,2.6449643947100703,983,0.8434959349593496,2.118006103763987,983
07101,2020,746,0.7786774628879892,741,0.42382271468144045,722,0.7828418230563002,2.4611260053619306,746,0.7479892761394102,1.8183041722745614,743
08019,2013,82,0.48148148148148145,81,0.0625,80,0.8536585365853658,2.3536585365853657,82,0.9024390243902439,2.073170731707317,82
08019,2014,155,0.7597402597402597,154,0.17419354838709677,155,0.9096774193548387,2.7806451612903222,155,0.8387096774193549,1.8322580645161293,155
08019,2015,163,0.7329192546583851,161,0.11728395061728394,162,0.8343558282208589,2.3067484662576683,163,0.9263803680981595,2.122699386503067,163
08019,2016,1041,0.6341698841698842,1036,0.2315270935960591,1015,0.7579250720461095,2.236538461538462,1040,0.712776176753122,1.5891996142719382,1037
08019,2017,1043,0.7353224254090471,1039,0.29138431752178123,1033,0.7564717162032598,2.26679462571977,1042,0.6788111217641419,1.576923076923076,1040
08019,2018,1043,0.7351247600767754,1042,0.249269717624148,1027,0.7334611697027804,2.157238734419942,1043,0.7027804410354745,1.6846153846153853,1040
08019,2019,1062,0.7233238904627006,1059,0.258587786259542,1048,0.7250470809792844,2.114985862393968,1061,0.7382297551789078,1.7856468366383387,1059
08019,2020,775,0.6283870967741936,775,0.29419354838709677,775,0.7032258064516129,2.07225806451613,775,0.6709677419354839,1.50064850843061,771
08037,2016,1057,0.5601895734597157,1055,0.16666666666666666,1056,0.6963103122043519,2.0842005676442774,1057,0.6726584673604541,1.5899621212121193,1056
08037,2017,1059,0.6748582230623819,1058,0.24976348155156103,1057,0.6931067044381491,2.1048158640226635,1059,0.5599622285174694,1.3741690408357055,1053
08037,2018,1053,0.7509505703422054,1052,0.24737344794651384,1047,0.7378917378917379,2.4909781576448244,1053,0.7549857549857549,2.040991420400381,1049
08037,2019,1074,0.7672253258845437,1074,0.3037383177570093,1070,0.7560521415270018,2.311918063314711,1074,0.7541899441340782,1.841565703634668,1073
08037,2020,810,0.754320987654321,810,0.25806451612903225,806,0.7876543209876543,2.4518518518518504,810,0.7086419753086419,1.6765432098765447,810
09002,2013,18,0.9444444444444444,18,0.05555555555555555,18,0.8333333333333334,1.8888888888888888,18,0.5,1.1666666666666667,18
09002,2014,41,0.9024390243902439,41,0.425,40,0.9512195121951219,2.5609756097560976,41,0.3170731707317073,0.4878048780487805,41
09002,2015,51,0.7450980392156863,51,0.17647058823529413,51,0.9607843137254902,2.980392156862745,51,0.6862745098039216,1.2745098039215685,51
09002,2016,203,0.9064039408866995,203,0.41379310344827586,203,0.9852216748768473,4.187192118226601,203,0.8029556650246306,1.783251231527094,203
09002,2017,185,0.9135135135135135,185,0.46703296703296704,182,0.9459459459459459,4,185,0.827027027027027,1.8688524590163926,183
09002,2018,386,0.8134715025906736,386,0.21220159151193635,377,0.93523316062176165,3.8857142857142857,385,0.8860103626943006,2.1766233766233767,385
09002,2019,620,0.7853658536585366,615,0.2894308943089431,615,0.9193548387096774,3.7382875605815835,619,0.8564516129032258,2.138709677419354,620
09002,2020,795,0.7689393939393939,792,0.3359073359073359,777,0.9006289308176101,3.423899371069182,795,0.869182389937107,2.1929382093316527,793
09003,2013,34,0.23529411764705882,34,0.06060606060606061,33,0.4117647058823529,0.823529411764706,34,0.5882352941176471,1,34
09003,2014,66,0.3787878787878788,66,0.07692307692307693,65,0.48484848484848486,1.181818181818182,66,0.8181818181818182,1.4848484848484849,66
09003,2015,54,0.5740740740740741,54,0.24074074074074073,54,0.8518518518518519,2.518518518518518,54,0.7962962962962963,1.4074074074074074,54
09003,2016,352,0.8323863636363636,352,0.4119318181818182,352,0.8721590909090909,3.2045454545454546,352,0.8096590909090909,1.7150997150997154,351
09003,2017,340,0.85,340,0.48823529411764705,340,0.9117647058823529,3.3499999999999996,340,0.75,1.6320474777448077,337
09003,2018,475,0.758985200845666,473,0.2709251101321586,454,0.9157894736842105,3.5675105485232077,474,0.84,1.9661016949152554,472
09003,2019,693,0.7138728323699421,692,0.277037037037037,675,0.9163059163059163,3.207792207792207,693,0.7994227994227994,1.8989898989898992,693
09003,2020,780,0.6230769230769231,780,0.3359173126614987,774,0.8384615384615385,2.817948717948718,780,0.7333333333333333,1.6173800259403375,771
09004,2013,4,0.75,4,0.25,4,0.75,2.5,4,0,0,4
09004,2014,15,0.8666666666666667,15,0.3333333333333333,15,1,3.466666666666667,15,0.7333333333333333,1,15
09004,2015,22,0.5909090909090909,22,0.18181818181818182,22,0.7727272727272727,2.4090909090909087,22,0.7727272727272727,0.9090909090909091,22
09004,2016,53,0.7547169811320755,53,0.41509433962264153,53,0.8679245283018868,3.339622641509434,53,0.8490566037735849,2.0377358490566038,53
09004,2017,45,0.8,45,0.35555555555555557,45,0.7555555555555555,2.5555555555555554,45,0.7111111111111111,1.3333333333333333,45
09004,2018,219,0.6197183098591549,213,0.20192307692307693,208,0.9269406392694064,3.1324200913242017,219,0.7990867579908676,1.8721461187214612,219
09004,2019,544,0.5183823529411765,544,0.19330855018587362,538,0.8713235294117647,2.8858195211786377,543,0.6488970588235294,1.3523985239852407,542
09004,2020,800,0.38113207547169814,795,0.23291139240506328,790,0.78,2.1999999999999993,800,0.5875,1.2443609022556401,798
09005,2013,36,0.9722222222222222,36,0.2222222222222222,36,0.9722222222222222,2.8055555555555554,36,0.75,1.472222222222222,36
09005,2014,80,0.925,80,0.35443037974683544,79,0.9375,2.925,80,0.5625,0.9,80
09005,2015,81,0.8271604938271605,81,0.225,80,0.9753086419753086,3.3703703703703702,81,0.8148148148148148,1.4444444444444444,81
09005,2016,644,0.8835403726708074,644,0.4735202492211838,642,0.8990683229813664,3.8819875776397526,644,0.8726708074534162,2.2003105590062106,644
09005,2017,678,0.9097633136094675,676,0.5103244837758112,678,0.9247787610619469,3.896755162241888,678,0.7728613569321534,1.8400597907324354,669
09005,2018,752,0.9186666666666666,750,0.3424283765347885,733,0.9601063829787234,4.224734042553189,752,0.8856382978723404,2.2603471295060076,749
09005,2019,869,0.8398617511520737,868,0.2827102803738318,856,0.9493670886075949,3.9263521288837735,869,0.8745684695051784,2.209919261822376,867
09005,2020,834,0.7659831121833535,829,0.31701346389228885,817,0.9448441247002398,3.94484412470024,834,0.9052757793764988,2.2328931572629043,833
09006,2013,31,0.7096774193548387,31,0.06451612903225806,31,0.967741935483871,3.3225806451612905,31,0.6451612903225806,1.7741935483870968,31
09006,2014,74,0.6438356164383562,73,0.07042253521126761,71,0.8918918918918919,2.5890410958904106,73,0.7972972972972973,1.8378378378378377,74
09006,2015,42,0.9285714285714286,42,0.3,40,1,3.261904761904762,42,0.8333333333333334,1.880952380952381,42
09006,2016,203,0.8374384236453202,203,0.4039408866995074,203,0.9211822660098522,3.881773399014778,203,0.8177339901477833,1.8669950738916254,203
09006,2017,190,0.9259259259259259,189,0.44680851063829785,188,0.9578947368421052,4.2,190,0.9368421052631579,2.1473684210526316,190
09006,2018,394,0.8622448979591837,392,0.2992125984251969,381,0.9568527918781726,4.370558375634518,394,0.916243654822335,2.404580152671756,393
09006,2019,622,0.8064516129032258,620,0.28594771241830064,612,0.9565916398713826,3.9662379421221865,622,0.8488745980707395,1.9967585089141004,617
09006,2020,801,0.8095238095238095,798,0.31432192648922685,789,0.9300873907615481,3.6529338327091136,801,0.8314606741573034,1.752837326607819,793
09007,2013,64,0.65625,64,0.046875,64,0.9375,2.59375,64,0.5625,1.265625,64
09007,2014,126,0.8015873015873016,126,0.08064516129032258,124,0.9682539682539683,2.9365079365079363,126,0.7857142857142857,1.9444444444444446,126
09007,2015,161,0.8944099378881988,161,0.16981132075471697,159,0.9813664596273292,3.24223602484472,161,0.8198757763975155,1.627329192546584,161
09007,2016,775,0.9248704663212435,772,0.3459037711313394,769,0.9548387096774194,4.040000000000001,775,0.7651612903225806,1.9032258064516128,775
09007,2017,741,0.9094594594594595,740,0.4645776566757493,734,0.9527665317139001,4.276653171390013,741,0.786774628879892,1.875507442489851,739
09007,2018,804,0.9189526184538653,802,0.3358395989974937,798,0.9738805970149254,4.441542288557213,804,0.8855721393034826,2.257462686567163,804
09007,2019,928,0.8693304535637149,926,0.275599128540305,918,0.9525862068965517,4.110991379310344,928,0.8782327586206896,2.2326839826839837,924
09007,2020,818,0.8773006134969326,815,0.32960199004975127,804,0.9352078239608802,3.9290085679314557,817,0.8997555012224939,2.4218942189421897,813
09008,2013,14,0.21428571428571427,14,0,12,0.9285714285714286,2.5,14,0.2857142857142857,0.4285714285714285,14
09008,2014,28,0.7142857142857143,28,0.2857142857142857,28,0.8571428571428571,3.035714285714286,28,0.7857142857142857,1.392857142857143,28
09008,2015,31,0.6774193548387096,31,0.3870967741935484,31,0.9354838709677419,3.6129032258064515,31,0.8387096774193549,1.6451612903225805,31
09008,2016,103,0.7961165048543689,103,0.4563106796116505,103,0.9223300970873787,3.349514563106796,103,0.7669902912621359,1.6116504854368932,103
09008,2017,108,0.8240740740740741,108,0.4537037037037037,108,0.9259259259259259,3.851851851851852,108,0.6574074074074074,1.6296296296296295,108
09008,2018,315,0.8285714285714286,315,0.2558139534883721,301,0.9682539682539683,4.177777777777778,315,0.8603174603174604,2.1639871382636655,311
09008,2019,587,0.7406143344709898,586,0.3535528596187175,577,0.9574105621805792,3.914821124361158,587,0.8398637137989778,2.1808873720136517,586
09008,2020,782,0.7084398976982097,782,0.3906856403622251,773,0.9335038363171355,3.560102301790282,782,0.8222506393861893,2.0448143405889883,781
09009,2015,14,0.2857142857142857,14,0.07142857142857142,14,0.9285714285714286,2,14,0.6428571428571429,0.9285714285714286,14
09009,2016,39,0.8461538461538461,39,0.5384615384615384,39,0.9230769230769231,3.58974358974359,39,0.7948717948717948,2.1794871794871797,39
09009,2017,53,0.8113207547169812,53,0.4716981132075472,53,0.9433962264150944,3.6226415094339623,53,0.6415094339622641,1.3396226415094337,53
09009,2018,296,0.6996587030716723,293,0.3263157894736842,285,0.9493243243243243,3.2871621621621627,296,0.7804054054054054,1.9115646258503405,294
09009,2019,570,0.6362038664323374,569,0.27387387387387385,555,0.9350877192982456,3.1493848857645,569,0.8263157894736842,1.8906525573192237,567
09009,2020,805,0.6053299492385786,788,0.3311772315653299,773,0.8832298136645963,3.0037453183520597,801,0.6919254658385093,1.682957393483709,798
09010,2013,59,0.7966101694915254,59,0.13793103448275862,58,0.9152542372881356,2.8135593220338984,59,0.559322033898305,1.2033898305084747,59
09010,2014,66,0.803030303030303,66,0.21212121212121213,66,0.8333333333333334,2.2727272727272725,66,0.696969696969697,1.1363636363636362,66
09010,2015,62,0.8064516129032258,62,0.2786885245901639,61,0.9354838709677419,3.1612903225806455,62,0.8387096774193549,1.6290322580645162,62
09010,2016,357,0.9019607843137255,357,0.47752808988764045,356,0.8935574229691877,3.859943977591036,357,0.865546218487395,1.977591036414566,357
09010,2017,388,0.8917525773195877,388,0.48195876288659795,388,0.9329896907216495,3.7087628865979383,388,0.8556701030927835,2.010362694300518,386
09010,2018,530,0.8712121212121212,528,0.3690248565965583,523,0.9584905660377359,3.9640831758034025,529,0.8584905660377359,2.0302457466918726,529
09010,2019,703,0.7724039829302988,703,0.2927536231884058,690,0.9331436699857752,3.594594594594593,703,0.7809388335704125,1.8226037195994276,699
09010,2020,802,0.8188679245283019,795,0.3848101265822785,790,0.9463840399002493,3.692883895131085,801,0.8042394014962594,1.7947103274559206,794
09011,2013,7,0.5714285714285714,7,0.42857142857142855,7,0.8571428571428571,2.142857142857143,7,0.42857142857142855,0.5714285714285714,7
09011,2014,28,0.7142857142857143,28,0.21428571428571427,28,0.9285714285714286,2.6428571428571432,28,0.6785714285714286,1.3214285714285716,28
09011,2015,21,0.5238095238095238,21,0.047619047619047616,21,0.8571428571428571,2.0952380952380953,21,0.7142857142857143,1.2857142857142858,21
09011,2016,153,0.8823529411764706,153,0.49019607843137253,153,0.954248366013072,3.7124183006535945,153,0.8431372549019608,2.1503267973856213,153
09011,2017,139,0.9136690647482014,139,0.4852941176470588,136,0.9784172661870504,4.359712230215828,139,0.6762589928057554,1.4964028776978415,139
09011,2018,380,0.8601583113456465,379,0.33783783783783783,370,0.9789473684210527,4.555263157894737,380,0.8868421052631579,2.395225464190982,377
09011,2019,606,0.8347245409015025,599,0.2921535893155259,599,0.9455445544554455,3.762376237623762,606,0.858085808580858,2.286898839137645,603
09011,2020,812,0.7761194029850746,804,0.3132832080200501,798,0.9137931034482759,3.5677339901477816,812,0.8596059113300493,2.27620221948212,811
09012,2013,32,0.1875,32,0.13793103448275862,29,0.71875,1.5,32,0.65625,1.1875,32
09012,2014,86,0.4418604651162791,86,0.09302325581395349,86,0.8372093023255814,1.8837209302325584,86,0.8023255813953488,1.3488372093023255,86
09012,2015,69,0.5797101449275363,69,0.2,65,0.8840579710144928,2.304347826086956,69,0.7391304347826086,1.1884057971014492,69
09012,2016,356,0.9044943820224719,356,0.5746478873239437,355,0.9410112359550562,3.811797752808989,356,0.7387640449438202,1.8876404494382026,356
09012,2017,351,0.9259259259259259,351,0.4444444444444444,351,0.9430199430199431,3.4074074074074074,351,0.8005698005698005,1.6153846153846159,351
09012,2018,515,0.7980582524271844,515,0.24554455445544554,505,0.9514563106796117,3.4893203883495145,515,0.7339805825242719,1.6271844660194168,515
09012,2019,722,0.7994428969359332,718,0.29312762973352036,713,0.9376731301939059,3.7811634349030463,722,0.8282548476454293,2.0236111111111112,720
09012,2020,801,0.7515683814303639,797,0.39923954372623577,789,0.9013732833957553,3.3270676691729313,798,0.8539325842696629,2.190476190476191,798
09013,2013,19,0.3684210526315789,19,0.23529411764705882,17,0.9473684210526315,2.5789473684210527,19,0.47368421052631576,0.894736842105263,19
09013,2014,52,0.5384615384615384,52,0.15384615384615385,52,0.9615384615384616,2.769230769230769,52,0.9038461538461539,1.7692307692307692,52
09013,2015,63,0.7142857142857143,63,0.19672131147540983,61,1,2.7936507936507935,63,0.7936507936507936,1.492063492063492,63
09013,2016,174,0.8275862068965517,174,0.3988439306358382,173,0.9022988505747126,3.2126436781609193,174,0.7701149425287356,1.7873563218390802,174
09013,2017,190,0.8789473684210526,190,0.4497354497354497,189,0.9368421052631579,3.405263157894737,190,0.8052631578947368,1.9210526315789476,190
09013,2018,383,0.8324607329842932,382,0.2978723404255319,376,0.9477806788511749,3.6657963446475206,383,0.8955613577023499,2.189473684210527,380
09013,2019,639,0.8166144200626959,638,0.31160572337042924,629,0.9374021909233177,3.6760563380281694,639,0.8732394366197183,2.1048513302034433,639
09013,2020,809,0.7769516728624535,807,0.3848069738480697,803,0.9122373300370828,3.316440049443759,809,0.8417799752781211,1.975216852540273,807
09014,2013,46,0.3695652173913043,46,0.11363636363636363,44,0.5869565217391305,1.0869565217391304,46,0.717391304347826,1.1521739130434783,46
09014,2014,67,0.3582089552238806,67,0.14925373134328357,67,0.6119402985074627,1.1044776119402986,67,0.8059701492537313,1.373134328358209,67
09014,2015,68,0.20588235294117646,68,0.014705882352941176,68,0.6617647058823529,0.9705882352941175,68,0.6617647058823529,0.9558823529411764,68
09014,2016,224,0.6696428571428571,224,0.2825112107623318,223,0.7901785714285714,1.870535714285714,224,0.6517857142857143,1.294642857142858,224
09014,2017,265,0.8452830188679246,265,0.42045454545454547,264,0.8226415094339623,2.064150943396226,265,0.7811320754716982,1.6226415094339626,265
09014,2018,405,0.7400990099009901,404,0.24875621890547264,402,0.854320987654321,2.3777777777777778,405,0.782716049382716,1.5990099009900995,404
09014,2019,634,0.5499207606973059,631,0.266025641025641,624,0.8186119873817035,2.1451104100946368,634,0.7854889589905363,1.568720379146919,633
09014,2020,762,0.40813648293963256,762,0.3386034255599473,759,0.7454068241469817,1.7003942181340346,761,0.6666666666666666,1.3298291721419189,761
09015,2013,23,0.782608695652174,23,0.13043478260869565,23,0.782608695652174,1.9565217391304346,23,0.5217391304347826,1.2173913043478262,23
09015,2014,53,0.6226415094339622,53,0.24528301886792453,53,0.8490566037735849,2.377358490566037,53,0.5849056603773585,0.9811320754716982,53
09015,2015,65,0.676923076923077,65,0.14285714285714285,63,0.9538461538461539,2.5846153846153848,65,0.9230769230769231,1.7846153846153847,65
09015,2016,307,0.7296416938110749,307,0.5049180327868853,305,0.9413680781758957,3.654723127035831,307,0.8045602605863192,1.856677524429967,307
09015,2017,315,0.8380952380952381,315,0.4507936507936508,315,0.9650793650793651,3.59047619047619,315,0.780952380952381,1.7619047619047616,315
09015,2018,494,0.8073022312373225,493,0.25416666666666665,480,0.8461538461538461,3.3468559837728167,493,0.8502024291497976,2.2657200811359024,493
09015,2019,677,0.8106508875739645,676,0.2414814814814815,675,0.9098966026587888,3.748520710059173,676,0.8641063515509602,2.053412462908012,674
09015,2020,747,0.6604026845637584,745,0.32472826086956524,736,0.8647925033467202,3.1204819277108435,747,0.7871485943775101,1.8042895442359252,746
09016,2013,28,0.75,28,0.21428571428571427,28,0.6785714285714286,1.6428571428571432,28,0.5714285714285714,1.1785714285714286,28
09016,2014,43,0.8372093023255814,43,0.20930232558139536,43,0.9534883720930233,1.930232558139535,43,0.46511627906976744,0.8139534883720929,43
09016,2015,18,0.5555555555555556,18,0.05555555555555555,18,0.6111111111111112,1.4444444444444444,18,0.6666666666666666,1.2777777777777777,18
09016,2016,157,0.6987179487179487,156,0.4423076923076923,156,0.7770700636942676,2.4713375796178343,157,0.6687898089171974,1.4777070063694264,157
09016,2017,164,0.8597560975609756,164,0.35365853658536583,164,0.8048780487804879,2.6219512195121952,164,0.7073170731707317,1.542682926829268,164
09016,2018,308,0.7491749174917491,303,0.3190789473684211,304,0.8961038961038961,3.237012987012986,308,0.8311688311688312,1.724025974025974,308
09016,2019,596,0.7008403361344537,595,0.22773972602739725,584,0.8859060402684564,3.1411764705882357,595,0.7835570469798657,1.8971332209106233,593
09016,2020,760,0.6482213438735178,759,0.2756324900133156,751,0.8473684210526315,2.9288537549407105,759,0.7618421052631579,1.8105960264900665,755
09017,2013,25,0.64,25,0.04,25,0.72,2,25,0.48,1.2,25
09017,2014,45,0.7333333333333333,45,0.2,45,0.8,2.1555555555555554,45,0.8,1.577777777777778,45
09017,2015,44,0.6590909090909091,44,0.12195121951219512,41,0.9545454545454546,2.75,44,0.75,1.3863636363636362,44
09017,2016,244,0.8770491803278688,244,0.3662551440329218,243,0.9549180327868853,4.209016393442623,244,0.8565573770491803,2.094262295081967,244
09017,2017,222,0.9054054054054054,222,0.410958904109589,219,0.9414414414414415,4.1441441441441444,222,0.9009009009009009,2.130630630630631,222
09017,2018,432,0.8352668213457076,431,0.2605633802816901,426,0.9328703703703703,3.990740740740739,432,0.8657407407407407,2.1608391608391613,429
09017,2019,659,0.7027439024390244,656,0.19359756097560976,656,0.9438543247344461,3.6919575113808807,659,0.802731411229135,1.769817073170732,656
09017,2020,786,0.6713375796178344,785,0.2622107969151671,778,0.9300254452926209,3.568702290076336,786,0.7519083969465649,1.665384615384616,780
10005,2013,81,0.6049382716049383,81,0.18518518518518517,81,0.9382716049382716,3.049382716049383,81,0.7160493827160493,1.4938271604938271,81
10005,2014,168,0.6726190476190477,168,0.125,168,0.875,2.886904761904762,168,0.7619047619047619,1.5535714285714284,168
10005,2015,166,0.6566265060240963,166,0.13253012048192772,166,0.8373493975903614,2.626506024096385,166,0.7108433734939759,1.6181818181818184,165
10005,2016,1045,0.45393474088291746,1042,0.12559923298178333,1043,0.7732057416267942,2.3697318007662846,1044,0.6191387559808612,1.4063400576368867,1041
10005,2017,1042,0.4159462055715658,1041,0.172147001934236,1034,0.7946257197696737,2.5585412667946263,1042,0.5748560460652591,1.2543186180422263,1042
10005,2018,993,0.4465725806451613,992,0.18788501026694046,974,0.8318227593152064,2.711983887210474,993,0.6032225579053374,1.3343434343434342,990
10005,2019,1025,0.41268292682926827,1025,0.16151545363908276,1003,0.7804878048780488,2.258536585365854,1025,0.5541463414634147,1.1397849462365588,1023
10005,2020,788,0.4484076433121019,785,0.26957637997432604,779,0.799492385786802,2.416243654822334,788,0.6395939086294417,1.3982188295165396,786
10007,2016,203,0.5221674876847291,203,0.10050251256281408,199,0.6847290640394089,1.945812807881774,203,0.7881773399014779,1.8415841584158419,202
10007,2017,282,0.5160142348754448,281,0.19424460431654678,278,0.6560283687943262,1.726950354609929,282,0.7056737588652482,1.604982206405694,281
10007,2018,275,0.5897435897435898,273,0.13584905660377358,265,0.6836363636363636,1.7236363636363639,275,0.6618181818181819,1.487272727272727,275
10007,2019,294,0.5631399317406144,293,0.14685314685314685,286,0.6462585034013606,1.7891156462585034,294,0.5306122448979592,1.2730375426621157,293
10007,2020,226,0.48672566371681414,226,0.22123893805309736,226,0.6194690265486725,1.761061946902655,226,0.6327433628318584,1.5309734513274336,226
10012,2016,61,0.4918032786885246,61,0.11864406779661017,59,0.7213114754098361,2.0163934426229506,61,0.7377049180327869,1.9836065573770492,61
10012,2017,94,0.3655913978494624,93,0.10869565217391304,92,0.6276595744680851,1.425531914893617,94,0.6276595744680851,1.393617021276596,94
10012,2018,84,0.4880952380952381,84,0.14634146341463414,82,0.6785714285714286,1.6547619047619047,84,0.7261904761904762,1.6746987951807228,83
10012,2019,78,0.3974358974358974,78,0.23076923076923078,78,0.5897435897435898,1.2692307692307692,78,0.46153846153846156,1.0256410256410255,78
10012,2020,58,0.5,58,0.3508771929824561,57,0.6551724137931034,1.5862068965517242,58,0.5689655172413793,1.5517241379310345,58
11015,2017,827,0.5868772782503038,823,0.4563106796116505,824,0.8536880290205562,2.938331318016929,827,0.6989117291414753,1.5781818181818181,825
11015,2018,1103,0.7786885245901639,1098,0.5374653098982424,1081,0.885766092475068,3.136239782016349,1101,0.8204895738893926,2.1619396157365047,1093
11015,2019,1101,0.8056312443233424,1101,0.4547945205479452,1095,0.8928247048138056,3.1598546775658503,1101,0.8265213442325159,2.0966271649954416,1097
11015,2020,838,0.7649164677804295,838,0.4021608643457383,833,0.850835322195704,3.070405727923627,838,0.8031026252983293,1.977135980746089,831
11020,2013,127,0.8346456692913385,127,0.4094488188976378,127,0.9212598425196851,3.8661417322834644,127,0.7795275590551181,1.921259842519685,127
11020,2014,265,0.879245283018868,265,0.4083969465648855,262,0.9471698113207547,4.19622641509434,265,0.8603773584905661,2.388679245283019,265
11020,2015,263,0.8288973384030418,263,0.4749034749034749,259,0.8973384030418251,3.5665399239543722,263,0.8631178707224335,2.3307984790874525,263
11020,2016,960,0.790356394129979,954,0.34309623430962344,956,0.921875,3.615624999999999,960,0.8427083333333333,2.057291666666666,960
11020,2017,966,0.7689119170984456,965,0.4170124481327801,964,0.8881987577639752,3.551295336787566,965,0.8312629399585921,2.2018730489073888,961
11020,2018,977,0.7971311475409836,976,0.38809034907597534,974,0.8761514841351075,3.469805527123848,977,0.8116683725690891,2.112255406797115,971
11020,2019,976,0.8184615384615385,975,0.35221421215242016,971,0.8852459016393442,3.544615384615385,975,0.8288934426229508,2.3100616016427105,974
11020,2020,746,0.839142091152815,746,0.4327956989247312,744,0.8512064343163539,3.336461126005362,746,0.8324396782841823,2.239247311827957,744
11025,2013,4,1,4,0.5,4,1,4.25,4,1,3.75,4
11025,2014,4,0.5,4,0.5,4,1,3.75,4,0.75,1.5,4
11025,2015,4,0.75,4,0.25,4,1,4.25,4,0.75,1.25,4
11025,2016,17,0.5882352941176471,17,0.29411764705882354,17,0.9411764705882353,3.8823529411764706,17,0.9411764705882353,2.3529411764705883,17
11025,2017,18,0.5555555555555556,18,0.2777777777777778,18,0.8888888888888888,3.611111111111111,18,0.9444444444444444,2.611111111111111,18
11025,2018,16,0.75,16,0.5625,16,0.9375,4.25,16,0.9375,2.75,16
11025,2019,18,0.7777777777777778,18,0.5555555555555556,18,0.8888888888888888,3.9444444444444446,18,0.9444444444444444,2.5,18
11025,2020,13,0.8461538461538461,13,0.23076923076923078,13,1,4.230769230769231,13,0.9230769230769231,2.230769230769231,13
11031,2013,10,0.9,10,0.7,10,0.9,4.4,10,0.6,0.7,10
